"","plantID","level","block","trmtUHURU","year","BA","height","woodystems","fruits","binfruits","fruitsnext6mo","binfruitsnext6mo","binsurnext6mo","BM","BMnext6mo","sclass1","sclass2","season","timepoint"
"1651",128,"S",1,"LMH","12w",105.6831769,436,1,NA,NA,NA,NA,1,36.0496725792042,37.1033414892211,"3","3","D","1"
"1652",129,"S",1,"LMH","12w",NA,NA,NA,NA,NA,0,0,NA,NA,3.65725096573821,"1","1","D","1"
"1653",130,"S",1,"LMH","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1654",131,"S",1,"MEGA","12w",46.8084739,194.3,1,0,0,NA,NA,NA,20.9719938771258,NA,"3","1","D","1"
"1655",132,"S",1,"MEGA","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1656",143,"S",2,"CONT","12w",21.89564416,163.4,NA,NA,NA,NA,NA,NA,15.359191677424,NA,"2","1","D","1"
"1657",144,"S",2,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1658",145,"S",2,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1659",146,"S",2,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1660",147,"S",2,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1661",148,"S",2,"CONT","12w",NA,NA,NA,NA,NA,0,0,NA,NA,6.13716614524583,"1","1","D","1"
"1662",149,"S",2,"LMH","12w",NA,NA,NA,NA,NA,0,0,1,NA,1.44426770042026,"1","1","D","1"
"1663",150,"S",2,"LMH","12w",NA,NA,NA,NA,NA,0,0,1,NA,3.51093865387881,"1","1","D","1"
"1664",151,"S",2,"LMH","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1665",152,"S",2,"MEGA","12w",0.502654825,7.6,NA,0,0,0,0,1,1.56432815048579,2.11642648010315,"1","1","D","1"
"1666",153,"S",2,"MEGA","12w",0.636172512,9.1,NA,0,0,NA,NA,NA,1.79720879011872,NA,"1","1","D","1"
"1667",154,"S",2,"MEGA","12w",NA,NA,NA,NA,NA,0,0,NA,NA,1.95445110240868,"1","1","D","1"
"1668",155,"S",2,"MEGA","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1669",156,"S",2,"MEGA","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1670",157,"S",2,"MEGA","12w",8.552985999,99.2,1,0,0,0,0,1,9.49990849147009,13.8977755422366,"2","2","D","1"
"1671",158,"S",2,"MEGA","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1672",159,"S",2,"MEGA","12w",NA,NA,NA,NA,NA,0,0,NA,NA,1.09928762648579,"1","1","D","1"
"1673",160,"S",2,"MEGA","12w",35.25652355,202,1,0,0,NA,NA,1,19.3278183018577,26.6605127288428,"3","3","D","1"
"1674",161,"S",2,"MEGA","12w",21.23716634,57,NA,NA,NA,0,0,1,10.6966136649317,10.1928344824824,"2","2","D","1"
"1675",162,"S",2,"MEGA","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1676",163,"S",2,"MEGA","12w",13.8544236,11.7,10,0,0,0,0,1,5.46676627162099,6.73107313705987,"1","1","D","1"
"1677",164,"S",2,"MEGA","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1678",165,"S",2,"MESO","12w",12.13039609,53.4,1,0,0,NA,NA,0,8.68136343234769,NA,"1","1","D","1"
"1679",166,"S",2,"MESO","12w",35.89081111,27.9,NA,NA,NA,NA,NA,NA,10.0402037987761,NA,"2","1","D","1"
"1680",167,"S",2,"MESO","12w",6.113617844,41.4,4,0,0,0,0,1,6.34363758181029,7.43529145995046,"1","1","D","1"
"1681",168,"S",2,"MESO","12w",151.9651984,270.5,1,0,0,4,1,1,34.7015431395404,34.1873096325616,"3","3","D","1"
"1682",187,"S",3,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1683",188,"S",3,"CONT","12w",5.432520556,38.9,2,0,0,NA,NA,NA,5.97285669004178,NA,"1","1","D","1"
"1684",189,"S",3,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1685",190,"S",3,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1686",191,"S",3,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1687",192,"S",3,"CONT","12w",1.266768698,12.6,1,0,0,NA,NA,NA,2.52140589697634,NA,"1","1","D","1"
"1688",193,"S",3,"LMH","12w",NA,NA,NA,NA,NA,0,0,NA,NA,1.11731009523244,"1","1","D","1"
"1689",194,"S",3,"LMH","12w",NA,NA,NA,NA,NA,0,0,NA,NA,1.65670126670287,"1","1","D","1"
"1690",195,"S",3,"LMH","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1691",196,"S",3,"LMH","12w",10.40621151,79,3,1,1,1,1,1,9.40031609303588,13.5209061254648,"2","2","D","1"
"1692",197,"S",3,"LMH","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1693",198,"S",3,"LMH","12w",75.12207769,152.3,2,0,0,9,1,1,22.6419852322686,20.763442350994,"3","3","D","1"
"1694",199,"S",3,"LMH","12w",20.91169734,52.1,2,0,0,0,0,1,10.3270098659528,10.9846108732155,"2","2","D","1"
"1695",200,"S",3,"LMH","12w",9.132688384,46.1,1,0,0,0,0,1,7.51829323662429,7.58078900820609,"1","1","D","1"
"1696",201,"S",3,"LMH","12w",NA,NA,NA,NA,NA,0,0,NA,NA,1.57547958463006,"1","1","D","1"
"1697",202,"S",3,"LMH","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1698",203,"S",3,"LMH","12w",10.52087964,NA,1,0,0,0,0,1,NA,6.4712028125172,"1","1","D","1"
"1699",204,"S",3,"LMH","12w",24.10512627,103,1,3,1,NA,NA,0,13.5956150804769,13.1917452057838,"2","2","D","1"
"1700",205,"S",3,"LMH","12w",7.8426719,34.4,2,0,0,NA,NA,NA,6.48028252917732,NA,"1","1","D","1"
"1701",206,"S",3,"LMH","12w",NA,NA,NA,NA,NA,0,0,NA,NA,1.57457714878943,"1","1","D","1"
"1702",207,"S",3,"MEGA","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1703",208,"S",3,"MEGA","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1704",209,"S",3,"MEGA","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1705",210,"S",3,"MEGA","12w",1.628601632,43.9,0,0,0,0,0,1,4.15957488999797,4.45398032244672,"1","1","D","1"
"1706",211,"S",3,"MESO","12w",15.27450202,88.2,1,0,0,0,0,1,11.0855778165997,11.3005929086139,"2","2","D","1"
"1707",212,"S",3,"MESO","12w",84.30974395,112.6,5,2,1,0,0,1,21.2743163241731,16.8992339039121,"3","2","D","1"
"1708",213,"S",3,"MESO","12w",NA,NA,NA,NA,NA,0,0,1,NA,10.5903912323874,"1","2","D","1"
"1709",214,"S",3,"MESO","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1710",215,"S",3,"MESO","12w",0.817128249,11.9,1,0,0,NA,NA,NA,2.13691997756408,NA,"1","1","D","1"
"1711",216,"S",3,"MESO","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1712",218,"C",1,"CONT","12w",49.79463626,55,2,0,0,0,0,1,14.0481895322383,14.2310258222615,"2","2","D","1"
"1713",219,"C",1,"CONT","12w",64.21745251,73,13,0,0,0,0,1,16.8093496177671,17.0287501247716,"2","2","D","1"
"1714",220,"C",1,"CONT","12w",17.66611797,58.4,3,0,0,1,1,1,10.1407803911774,14.3515963353095,"2","2","D","1"
"1715",221,"C",1,"CONT","12w",111.3938069,77.5,10,0,0,2,1,1,20.6102476524213,23.0566332936247,"3","3","D","1"
"1716",222,"C",1,"CONT","12w",7.942260388,83.4,1,0,0,4,1,1,8.74629750133028,11.844955178842,"2","2","D","1"
"1717",223,"C",1,"CONT","12w",29.80240455,77.8,6,0,0,7,1,1,13.2885715334543,17.2433165776225,"2","2","D","1"
"1718",224,"C",1,"CONT","12w",100.3690158,35.5,NA,0,0,0,0,1,15.3381691126429,15.1634643866655,"2","2","D","1"
"1719",225,"C",1,"CONT","12w",35.81611975,57.2,5,0,0,2,1,1,12.7506348540239,15.1508029376113,"2","2","D","1"
"1720",226,"C",1,"CONT","12w",18.32247521,54.5,5,0,0,0,0,1,10.0308937228407,9.05434565157221,"2","2","D","1"
"1721",227,"C",1,"CONT","12w",NA,NA,NA,NA,NA,0,0,NA,NA,9.55492762992612,"1","2","D","1"
"1722",228,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","D","1"
"1723",229,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","D","1"
"1724",230,"C",1,"CONT","12w",NA,NA,NA,NA,NA,7,1,1,NA,13.2785673594127,"1","2","D","1"
"1725",231,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","D","1"
"1726",232,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1727",233,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1728",234,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","D","1"
"1729",235,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","D","1"
"1730",236,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","D","1"
"1731",237,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","D","1"
"1732",238,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1733",239,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","D","1"
"1734",240,"C",1,"CONT","12w",NA,NA,NA,NA,NA,2,1,1,NA,19.7210129181652,"1","3","D","1"
"1735",241,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","D","1"
"1736",242,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","D","1"
"1737",243,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","D","1"
"1738",244,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","D","1"
"1739",245,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1740",246,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","D","1"
"1741",247,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","D","1"
"1742",248,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","D","1"
"1743",249,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1744",250,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1745",251,"C",1,"CONT","12w",3.07907496,16,1,0,0,0,0,1,3.67326727404693,5.36958758832458,"1","1","D","1"
"1746",252,"C",1,"CONT","12w",1.651299639,38.7,2,0,0,0,0,1,4.00660299243895,4.91376993170116,"1","1","D","1"
"1747",253,"C",1,"CONT","12w",1.188228881,5.4,1,0,0,0,0,1,1.86000489739441,2.24906541479062,"1","1","D","1"
"1748",254,"C",1,"CONT","12w",4.675946506,17.3,2,0,0,0,0,1,4.33466307232379,2.51996613081333,"1","1","D","1"
"1749",255,"C",1,"CONT","12w",1.495712262,50.5,1,0,0,0,0,1,4.23657203980718,6.08103538725294,"1","1","D","1"
"1750",256,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","D","1"
"1751",257,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1752",258,"C",1,"CONT","12w",NA,NA,NA,NA,NA,0,0,1,NA,6.79086948189251,"1","1","D","1"
"1753",259,"C",1,"CONT","12w",NA,NA,NA,NA,NA,0,0,NA,NA,9.22767633590691,"1","2","D","1"
"1754",260,"C",1,"CONT","12w",9.294087706,52.5,2,0,0,4,1,1,7.89783009165601,10.3038459173516,"1","2","D","1"
"1755",261,"C",1,"CONT","12w",4.830512864,26.3,3,0,0,0,0,1,5.03965545412964,9.10554312208051,"1","2","D","1"
"1756",262,"C",1,"CONT","12w",7.354154243,19.4,4,0,0,0,0,1,5.23868126560908,6.78519129250029,"1","1","D","1"
"1757",263,"C",1,"CONT","12w",12.8884624,22.6,3,1,1,0,0,1,6.64824147644484,10.7016515652071,"1","2","D","1"
"1758",264,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1759",265,"C",1,"CONT","12w",8.092821215,19.6,2,0,0,0,0,1,5.42732983833529,5.08169784153088,"1","1","D","1"
"1760",266,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1761",267,"C",1,"CONT","12w",28.3686602,61.8,2,0,0,3,1,1,12.1045277849968,16.7488176147936,"2","2","D","1"
"1762",268,"C",1,"CONT","12w",5.768042652,44.4,3,0,0,0,0,1,6.368618981229,9.3047166862167,"1","2","D","1"
"1763",269,"C",1,"CONT","12w",6.92791866,44.3,2,0,0,0,0,1,6.76525448248287,9.07196548060282,"1","2","D","1"
"1764",270,"C",1,"CONT","12w",26.71963822,3.92,3,0,0,0,0,1,4.72512733215426,10.4026329547193,"1","2","D","1"
"1765",271,"C",1,"CONT","12w",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","D","1"
"1766",272,"C",1,"LMH","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1767",273,"C",1,"LMH","12w",15.83370551,139,1,0,0,0,0,1,13.0593667568401,12.9527518081887,"2","2","D","1"
"1768",274,"C",1,"LMH","12w",114.8805821,365,2,NA,NA,NA,NA,0,34.9324673922484,35.6516209802878,"3","3","D","1"
"1769",275,"C",1,"LMH","12w",177.8946475,153.4,6,1,1,0,0,1,30.2656043914485,33.1411650388092,"3","3","D","1"
"1770",276,"C",1,"LMH","12w",1.452672443,13.8,1,0,0,0,0,1,2.72073821417048,4.22003327768996,"1","1","D","1"
"1771",277,"C",1,"LMH","12w",46.92981792,148.6,1,1,1,2,1,1,19.1927440793765,20.9797681497581,"3","3","D","1"
"1772",278,"C",1,"LMH","12w",1.935927933,13.3,1,0,0,0,0,1,2.95783628466203,4.01493758913365,"1","1","D","1"
"1773",279,"C",1,"LMH","12w",NA,NA,NA,NA,NA,0,0,1,NA,16.3992493746267,"1","2","D","1"
"1774",280,"C",1,"LMH","12w",3.17308712,25.5,2,0,0,NA,NA,NA,4.3350180892398,NA,"1","1","D","1"
"1775",281,"C",1,"LMH","12w",1.266768698,31.2,1,0,0,0,0,1,3.41277059679645,3.25430116533384,"1","1","D","1"
"1776",282,"C",1,"LMH","12w",7.40229915,75.1,1,0,0,0,0,1,8.24930097631695,8.56207344503063,"1","1","D","1"
"1777",283,"C",1,"LMH","12w",NA,NA,NA,NA,NA,0,0,1,NA,20.4172826984889,"1","3","D","1"
"1778",284,"C",1,"LMH","12w",23.84476678,66.7,2,0,0,0,0,1,11.7171839294425,13.9642273312842,"2","2","D","1"
"1779",285,"C",1,"LMH","12w",NA,NA,NA,NA,NA,0,0,1,NA,12.3383810782974,"1","2","D","1"
"1780",286,"C",1,"LMH","12w",NA,NA,NA,NA,NA,6,1,1,NA,21.9745576355413,"1","3","D","1"
"1781",287,"C",1,"LMH","12w",93.82751305,168.8,2,0,0,1,1,1,25.2386249061006,26.1677421133506,"3","3","D","1"
"1782",288,"C",1,"LMH","12w",NA,NA,NA,NA,NA,1,1,1,NA,21.8391335862438,"1","3","D","1"
"1783",289,"C",1,"LMH","12w",74.50883881,193.9,2,0,0,10,1,1,24.475942948985,25.7564893613825,"3","3","D","1"
"1784",290,"C",1,"LMH","12w",32.27051828,175.9,3,0,0,7,1,1,17.9181166185019,20.5449574838133,"3","3","D","1"
"1785",291,"C",1,"LMH","12w",17.9450914,115,1,0,0,1,1,1,12.7817335494933,13.4698079266581,"2","2","D","1"
"1786",292,"C",1,"LMH","12w",52.16810951,282,1,0,0,0,0,1,24.6244396125207,24.0961070569931,"3","3","D","1"
"1787",293,"C",1,"LMH","12w",NA,NA,NA,NA,NA,0,0,1,NA,11.5238283254261,"1","2","D","1"
"1788",294,"C",1,"LMH","12w",31.969161,289.1,1,NA,NA,2,1,1,21.084857515166,21.5285300214572,"3","3","D","1"
"1789",295,"C",1,"LMH","12w",6.549356745,125,3,0,0,0,0,1,9.3872380336628,15.2073469540444,"2","2","D","1"
"1790",296,"C",1,"LMH","12w",5.896455252,54.6,3,0,0,0,0,1,6.87417465320514,11.1007583123305,"1","2","D","1"
"1791",297,"C",1,"LMH","12w",30.09339457,161.2,1,2,1,0,0,1,17.0024692475122,19.4421814693637,"2","3","D","1"
"1792",298,"C",1,"LMH","12w",NA,NA,NA,NA,NA,0,0,NA,NA,1.62176237888009,"1","1","D","1"
"1793",299,"C",1,"LMH","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1794",300,"C",1,"LMH","12w",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","D","1"
"1795",301,"C",1,"LMH","12w",48.02898265,188.6,1,2,1,4,1,1,20.9437647066062,21.2680522926547,"3","3","D","1"
"1796",302,"C",1,"LMH","12w",47.0039595,143.4,3,0,0,4,1,1,18.97585808267,14.3062866066781,"3","2","D","1"
"1797",303,"C",1,"LMH","12w",NA,NA,NA,NA,NA,3,1,1,NA,20.3085844442357,"1","3","D","1"
"1798",304,"C",1,"LMH","12w",1.583676857,11.6,1,0,0,0,0,1,2.6425697986298,4.03001449533344,"1","1","D","1"
"1799",305,"C",1,"LMH","12w",NA,NA,NA,NA,NA,5,1,1,NA,15.1886257108436,"1","2","D","1"
"1800",306,"C",1,"LMH","12w",NA,NA,NA,NA,NA,0,0,1,NA,4.24936065966384,"1","1","D","1"
"1801",307,"C",1,"LMH","12w",NA,NA,NA,NA,NA,0,0,1,NA,3.62318969528013,"1","1","D","1"
"1802",308,"C",1,"LMH","12w",58.76545408,145.6,1,1,1,1,1,1,20.5488782092404,23.34303616593,"3","3","D","1"
"1803",309,"C",1,"LMH","12w",6.424242817,43.3,1,0,0,0,0,1,6.54681257958662,7.92210628217954,"1","1","D","1"
"1804",310,"C",1,"LMH","12w",2.350618163,12.3,1,0,0,0,0,1,3.0745545868805,4.16755560988731,"1","1","D","1"
"1805",311,"C",1,"LMH","12w",NA,NA,NA,NA,NA,0,0,1,NA,4.89364727392439,"1","1","D","1"
"1806",312,"C",1,"LMH","12w",10.69405993,111.6,1,0,0,1,1,1,10.6460440972413,16.0590023646628,"2","2","D","1"
"1807",313,"C",1,"LMH","12w",26.05762611,167.6,NA,3,1,2,1,1,16.416454243047,18.0017362880678,"2","3","D","1"
"1808",314,"C",1,"LMH","12w",10.81029886,144.5,1,2,1,1,1,1,11.6470184822399,15.2950174509809,"2","2","D","1"
"1809",315,"C",1,"LMH","12w",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","D","1"
"1810",316,"C",1,"MEGA","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1811",317,"C",1,"MEGA","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1812",318,"C",1,"MEGA","12w",19.2442185,76.5,2,0,0,1,1,1,11.418793438359,15.5270868865477,"2","2","D","1"
"1813",319,"C",1,"MEGA","12w",NA,76.4,3,0,0,1,1,1,NA,21.6763119221281,"1","3","D","1"
"1814",320,"C",1,"MEGA","12w",31.79527385,82.6,3,0,0,5,1,1,13.8529870916293,19.3819928794815,"2","3","D","1"
"1815",321,"C",1,"MEGA","12w",42.6603935,114.3,5,1,1,3,1,1,17.0317042402507,15.4732768928909,"2","2","D","1"
"1816",322,"C",1,"MEGA","12w",12.5880476,53.5,1,0,0,0,0,1,8.79485371326054,11.0347117100528,"2","2","D","1"
"1817",323,"C",1,"MEGA","12w",6.157521601,54,1,0,0,0,0,1,6.94863988716307,9.58314906637905,"1","2","D","1"
"1818",324,"C",1,"MEGA","12w",16.11707717,60.4,1,0,0,1,1,1,9.94599238390596,10.2691983391331,"2","2","D","1"
"1819",325,"C",1,"MEGA","12w",5.939573611,60.9,5,0,0,0,0,1,7.14676677412732,16.1177435429843,"1","2","D","1"
"1820",326,"C",1,"MEGA","12w",9.897980354,55.2,5,0,0,1,1,1,8.20174578953898,11.1765347084333,"1","2","D","1"
"1821",327,"C",1,"MEGA","12w",6.605198554,56.3,2,0,0,0,0,1,7.21311810509303,8.99048167459432,"1","2","D","1"
"1822",328,"C",1,"MEGA","12w",NA,NA,NA,NA,NA,0,0,1,NA,6.14587019123155,"1","1","D","1"
"1823",329,"C",1,"MEGA","12w",NA,NA,NA,NA,NA,0,0,1,NA,8.52628909168135,"1","1","D","1"
"1824",330,"C",1,"MEGA","12w",22.48005893,NA,2,0,0,0,0,1,NA,17.1561015916742,"1","2","D","1"
"1825",331,"C",1,"MEGA","12w",32.86349389,40.4,5,0,0,0,0,1,11.0316773431155,12.8440709789704,"2","2","D","1"
"1826",332,"C",1,"MEGA","12w",9.606283476,38.9,1,0,0,8,1,1,7.22483123931071,25.3184418108516,"1","3","D","1"
"1827",333,"C",1,"MEGA","12w",4.523893421,29.6,3,0,0,0,0,1,5.12897979893839,8.23228456725697,"1","1","D","1"
"1828",334,"C",1,"MEGA","12w",38.11293814,71.9,11,0,0,4,1,1,14.0509550822723,14.8354488694005,"2","2","D","1"
"1829",335,"C",1,"MEGA","12w",3.83596317,32.4,1,0,0,0,0,1,5.00287228711518,6.84223730474174,"1","1","D","1"
"1830",336,"C",1,"MEGA","12w",28.69499314,44.5,7,0,0,0,0,1,10.8890461185212,14.8380200651027,"2","2","D","1"
"1831",337,"C",1,"MEGA","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1832",338,"C",1,"MEGA","12w",NA,NA,NA,NA,NA,0,0,1,NA,12.4555211064803,"1","2","D","1"
"1833",339,"C",1,"MEGA","12w",8.761587752,3.5,NA,0,0,NA,NA,NA,3.13557075660336,NA,"1","1","D","1"
"1834",340,"C",1,"MEGA","12w",9.402472653,43.1,2,0,0,0,0,1,7.42307716924172,10.1071741810178,"1","2","D","1"
"1835",341,"C",1,"MEGA","12w",47.36594952,50.4,4,0,0,2,1,1,13.4185870509736,16.8463264780656,"2","2","D","1"
"1836",342,"C",1,"MEGA","12w",7.163145409,49.9,2,0,0,2,1,1,7.11842962800728,11.376570190878,"1","2","D","1"
"1837",343,"C",1,"MEGA","12w",NA,NA,NA,NA,NA,0,0,1,NA,5.22850383428442,"1","1","D","1"
"1838",344,"C",1,"MEGA","12w",NA,NA,NA,NA,NA,0,0,1,NA,7.58076948055249,"1","1","D","1"
"1839",345,"C",1,"MEGA","12w",NA,NA,NA,NA,NA,0,0,1,NA,5.68046851420104,"1","1","D","1"
"1840",346,"C",1,"MEGA","12w",27.43246559,45.5,8,0,0,4,1,1,10.8065758760367,15.4209212092433,"2","2","D","1"
"1841",347,"C",1,"MEGA","12w",1.498539696,38.4,6,0,0,0,0,1,3.86877714098187,18.215419108513,"1","3","D","1"
"1842",348,"C",1,"MEGA","12w",12.5036173,101,1,0,0,0,0,1,10.8488655829761,15.6053990255383,"2","2","D","1"
"1843",349,"C",1,"MEGA","12w",3.430697718,40.2,1,0,0,0,0,1,5.17971342489334,8.44959888555393,"1","1","D","1"
"1844",350,"C",1,"MEGA","12w",16.18831278,36.6,3,0,0,0,0,1,8.42668544995026,10.8999596389541,"1","2","D","1"
"1845",351,"C",1,"MEGA","12w",NA,NA,NA,NA,NA,0,0,1,NA,15.4325365018179,"1","2","D","1"
"1846",352,"C",1,"MEGA","12w",16.47482603,11.5,2,0,0,2,1,1,5.75899733416817,17.8306292407049,"1","3","D","1"
"1847",353,"C",1,"MEGA","12w",27.43246559,71.1,6,0,0,0,0,1,12.5431736832558,17.1635731158923,"2","2","D","1"
"1848",354,"C",1,"MEGA","12w",23.87869598,53.5,7,0,0,1,1,1,10.8907057282963,15.4325365018179,"2","2","D","1"
"1849",355,"C",1,"MEGA","12w",24.98320142,49.5,4,0,0,2,1,1,10.7732081159778,20.3530342815205,"2","3","D","1"
"1850",356,"C",1,"MEGA","12w",7.8426719,57.8,1,0,0,0,0,1,7.70607520641861,11.6215437996426,"1","2","D","1"
"1851",357,"C",1,"MEGA","12w",4.675946506,54.8,1,0,0,0,0,1,6.36978748202892,8.08283266604631,"1","1","D","1"
"1852",358,"C",1,"MEGA","12w",6.201582438,65.2,1,0,0,0,0,1,7.41754856449163,10.5321018765176,"1","2","D","1"
"1853",359,"C",1,"MEGA","12w",7.059551392,31.9,3,0,0,NA,NA,1,6.10101275121451,NA,"1","1","D","1"
"1854",360,"C",1,"MEGA","12w",44.29653496,137.3,1,1,1,0,0,1,18.3356922412859,24.1693156809037,"3","3","D","1"
"1855",361,"C",1,"MEGA","12w",14.79344565,104,2,1,1,4,1,1,11.5880511927205,13.6181603476695,"2","2","D","1"
"1856",362,"C",1,"MESO","12w",9.621127502,51.4,4,0,0,2,1,1,7.93326194599718,14.30549544914,"1","2","D","1"
"1857",363,"C",1,"MESO","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1858",364,"C",1,"MESO","12w",21.89187425,38.1,4,0,0,7,1,1,9.44586553175911,NA,"2","1","D","1"
"1859",365,"C",1,"MESO","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1860",366,"C",1,"MESO","12w",10.81029886,57,4,0,0,1,1,1,8.53772553413278,12.0872367980742,"1","2","D","1"
"1861",367,"C",1,"MESO","12w",17.70884363,47.4,1,0,0,4,1,1,9.46593220912625,11.8439172983758,"2","2","D","1"
"1862",368,"C",1,"MESO","12w",6.92791866,33.9,1,0,0,0,0,1,6.18713457541698,10.260482851459,"1","2","D","1"
"1863",369,"C",1,"MESO","12w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","1"
"1864",370,"C",1,"MESO","12w",41.51057059,57.3,5,0,0,3,1,1,13.4022634909183,15.2525941274112,"2","2","D","1"
"1865",371,"C",1,"MESO","12w",17.4233514,62.4,4,0,0,2,1,1,10.3197825977111,16.4570541621326,"2","2","D","1"
"1866",372,"C",1,"MESO","12w",56.74501731,62.4,7,0,0,6,1,1,15.3061825949448,18.9336121393652,"2","3","D","1"
"1867",373,"C",1,"MESO","12w",NA,NA,NA,NA,NA,0,0,1,NA,12.7664500841726,"1","2","D","1"
"1868",374,"C",1,"MESO","12w",NA,NA,NA,NA,NA,0,0,1,NA,15.8907274456681,"1","2","D","1"
